spotify_artist_id,artist_name
7ADRm1oT7VmhRRZrZqycV6,"""KASIMIR1441"""
6fXEqmGQEt6ONuqVmwrN46,"""Bag Raiders"""
0XwVARXT135rw8lyw1EeWP,"""Christian Nodal"""
3GBBxBdoolb0B5YizZq9bF,"""Eno"""
7ciBW1p3KBsYIkFk4UmwS8,"""The Rudeboyz"""
4QQgXkCYTt3BlENzhyNETg,"""Earth, Wind & Fire"""
3Nipsl6GVwwGyeAk0J29C6,"""MC G15"""
2UMj7NCbuqy1yUZmiSYGjJ,"""MC Kevin o Chris"""
5tHiL8SKSaZGMBUPIiSmX4,"""KitschKrieg"""
4IMAo2UQchVFyPH24PAjUs,"""Jowell & Randy"""
3bmFPbLMiLxtR9tFrTcKcP,"""Matthew Wilder"""
37G8DfNgO4mQ3PKh5droSo,"""Osmani Garcia ""La Voz"""""
6bwVWdQfr6ttzrGLboVkjg,"""Paul Rosenberg"""
6extd4B6hl8VTmnlhpl2bY,"""Huncho Jack"""
0CbeG1224FS58EUx4tPevZ,"""Timmy Trumpet"""
2msPoIYdnKVeuOOM960FC2,"""Sofia Karlberg"""
6kXm2YCtdUOpRYNKeKhfue,"""Ryan Gosling"""
7gP3bB2nilZXLfPHJhMdvc,"""Foster The People"""
1sBkRIssrMs1AbVkOJbc7a,"""Rick Ross"""
6wWVKhxIU2cEi0K81v7HvP,"""Rammstein"""
57LYzLEk2LcFghVwuWbcuS,"""Summer Walker"""
1lB3I3SI30v2ZOpR4XQqzJ,"""Gambi"""
2UZIAOlrnyZmyzt1nuXr9y,"""Nicki Nicole"""
5ZS223C6JyBfXasXxrRqOk,"""Jhene Aiko"""
3MHaV05u0io8fQbZ2XPtlC,"""Prince Royce"""
68kEuyFKyqrdQQLLsmiatm,"""Vince Staples"""
6aZyMrc4doVtZyKNilOmwu,"""Colbie Caillat"""
1TYJOhNSxMOODWiDVhuyZb,"""Kawe"""
1LIuN7ov1IBQDdLsU83ojl,"""Hugo & Guilherme"""
4dM6NDYSfLcspt8GLoT5aE,"""Hippie Sabotage"""
4JbmXqez7WvTggoxn3UpVT,"""Ghost Town DJs"""
6ModsWtBph2rE6zCTVxvZt,"""Maite Perroni"""
6O9WquDfQTxGRZqZUXVEQx,"""RedOne"""
431Pb5EV8KsCBGTw96ZTQ4,"""Dj Kass"""
6h2J3dxLnTyURwIUBumKog,"""Rich Gang"""
3WQ1s2QFvL6crxBvrVhwzj,"""Gabriel Diniz"""
711MCceyCBcFnzjGY4Q7Un,"""A"""
0vbEs3DgphJ2RGZqh4qFLT,"""Anita Kerr Singers"""
4D75GcNG95ebPtNvoNVXhz,"""Afrojack"""
1z7b1Pr1rSlvWRzsW3HOrS,"""Russ"""
4Yttlv9ndGjCDCVLqM7ACq,"""Sido"""
54R6Y0I7jGUCveDTtI21nb,"""Boney M."""
0bBz5bRBkExaej2HxtVfCw,"""347aidan"""
2Zi3RrdQqk63Xj0914STkS,"""Naomi Scott"""
2oQX8QiMXOyuqbcZEFsZfm,"""El Alfa"""
5j21TGkrNEAJe3gG9VlS34,"""Shindy"""
0HU0U9kdXEHZVxUNbuQe8S,"""Donny Hathaway"""
2R1QrQqWuw3IjoP5dXRFjt,"""Marlon Roudette"""
2h93pZq0e7k5yf4dywlkpM,"""Frank Ocean"""
1rw8ZTLnDHd74TWDDukjVi,"""Conrad Sewell"""
7gXb99Sf9nNmpNYeAgIQFG,"""Sub Urban"""
2Im8m4STDBosjfmb5hmP80,"""Loredana"""
6xvpfMjWTougrRRtK7iikz,"""Mason Ramsey"""
2C6i0I5RiGzDKN9IAF8reh,"""Banda Sinaloense MS de Sergio LizÃ¡rraga"""
6w9ToX5slZ4uIdmD17hJ3c,"""Bryant Myers"""
6Te49r3A6f5BiIgBRxH7FH,"""Ninho"""
7rOlQwf8OuFLFQp4aydjBt,"""Paloma Mami"""
1yR65psqiazQpeM79CcGh8,"""MarÃ­lia MendonÃ§a"""
0e6qzpphJHtObTSwD75mi0,"""The Avener"""
1Fg19vpUJpAAPFjnKaVYVW,"""Reynmen"""
2xe8IXgCTpwHE3eA9hTs4n,"""BANKS"""
1iNqsUDUraNWrj00bqssQG,"""Dreamville"""
21dooacK2WGBB5amYvKyfM,"""Smokepurpp"""
5doPfvddXXjtQIJu9rQEz5,"""Tayler Buono"""
1TlTz1l8LzQ7AiXjBO77Ep,"""Contiez"""
7H6dkUChT5EoOQtUVMg4cN,"""Hunter Hayes"""
3ZuBEj9ppJe8GSdKaMTfMN,"""Nimo"""
3pVfscwg2QxhdHtk966inb,"""The Cratez"""
5pVRwX5ZQR7hfJ18w8ZYkl,"""Ufo361"""
1jhdZdzOd4TJLAHqQdkUND,"""Jamie Lawson"""
2JLqTvFXmC87BksiCsBezV,"""Matt Terry"""
3q9nybxzbSHsesDBHUlP4c,"""Coleman Hell"""
2LAqcqAQ8KPTsl1HBgBrqM,"""Michelle Williams"""
6YvP6AXefuZ3bROoEVjCiY,"""LISTENBEE"""
7avo0PmlW8O1YLEt9DnWQT,"""Studio Killers"""
7Do8se3ZoaVqUt3woqqSrD,"""MACHETE"""
6m1LYS5NQonxjOcQFPQOb5,"""Frenna"""
7zsin6IgVsR1rqSRCNYDwq,"""Family of the Year"""
5p7mWeX4RlvqBCxylfiXdE,"""KC Rebell"""
085pc2PYOi8bGKj0PNjekA,"""will.i.am"""
6Mm2g25BTeJ6BICPFWGkPg,"""Bosh"""
7xX15v6ahAkcT14kHfB9wB,"""True Damage"""
2uwXb02RFgtGOr6s6XMWlB,"""Dj Ozuna"""
3lY9Fxceu60W1rbon7PkuF,"""Omar Montes"""
6gGJH7joTDx9M3xREiAq9U,"""Petter Ferraz"""
6FBDaR13swtiWwGhX1WQsP,"""blink-182"""
3drqpTL4sQOckmAfF9i1wg,"""Summer Cem"""
5AZuEF0feCXMkUCwQiQlW7,"""Marracash"""
3EiLUeyEcA6fbRPSHkG5kb,"""De La Ghetto"""
3EW0kQ1skZiK1NHg3Spt9J,"""Takeoff"""
4SR9oxWziAoPR4kTrekBi6,"""Samir & Viktor"""
1HwM5zlC5qNWhJtM00yXzG,"""DMX"""
61ipISvUVa5LkJlKZnm3Oo,"""Alle Farben"""
2JwyRtuXf2l6sTnSnGVIa1,"""Farid Bang"""
3S6gaE89XewFAvZqsMuJDJ,"""Norm Ender"""
2jzc5TC5TVFLXQlBNiIUzE,"""a-ha"""
1peH5tSqnYm8W6Bo3I5egE,"""Kat Dahlia"""
61lyPtntblHJvA7FMMhi7E,"""Duke Dumont"""
6vNe5MINTo5QZyR08sBOBA,"""Anna Naklab"""
7o9Nl7K1Al6NNAHX6jn6iG,"""Travie McCoy"""
3c96G4d2lUOxhomM2mby5S,"""Bushido"""
23TFHmajVfBtlRx5MXqgoz,"""Sfera Ebbasta"""
0lHB0Qc4pmD5RkTLlHeESo,"""MC L da Vinte"""
5sUrlPAHlS9NEirDB8SEbF,"""Alejandro Sanz"""
7vXDAI8JwjW531ouMGbfcp,"""TINI"""
2qk9voo8llSGYcZ6xrBzKx,"""Kings of Leon"""
3AA28KZvwAUcZuOKwyblJQ,"""Gorillaz"""
0g9vAlRPK9Gt3FKCekk4TW,"""Ab-Soul"""
0NIIxcxNHmOoyBx03SfTCD,"""Tinashe"""
6ASri4ePR7RlsvIQgWPJpS,"""iann dior"""
2S9W9aSAd7e5mp8WqWxN2h,"""Hilary Duff"""
7ACEUD7UsmmXrnj4OLt8f9,"""twocolors"""
6T70tWxqyIpdVbsFvPzqM3,"""La La Land Cast"""
5RmQ8k4l3HZ8JoPb4mNsML,"""Agust D"""
6xlRSRMLgZbsSNd0BMobwy,"""Dennis DJ"""
4YNxH9hXMuqlvG7rLTtLa1,"""Badpojken"""
2zd9YxlsQvA5mkZ1NarYVQ,"""Miriam Bryant"""
3836OTICMPjhTMMcpPw4EC,"""Broiler"""
3qBKjEOanahMxlRojwCzhI,"""Zacari"""
69u5rPwWBKP7pJHpCGB9O5,"""MoTrip"""
7eLcDZDYHXZCebtQmVFL25,"""Aitana"""
3gTZHK9u10mTyoEoT9tJaE,"""Lean Trap"""
3JXpwnHbLvXxY99EuXqFPX,"""Poo Bear"""
5UjifI1TYefXWn9GdqDOHl,"""Social House"""
19u3RGWKsjmbg9eI6zAiNp,"""13 OrganisÃ©"""
6JmzdIDSQdeHg0pocIascm,"""Thomas Jack"""
5nki7yRhxgM509M5ADlN1p,"""Oliver Heldens"""
4upwdFMlZBmQ68jP9jPzjK,"""Gemitaiz"""
0pF1TxZmwCJ3gGpkBQwdtT,"""Gabriel Rios"""
4dwdTW1Lfiq0cM8nBAqIIz,"""Of Monsters and Men"""
3utZ2yeQk0Z3BCOBWP7Vlu,"""Cro"""
1UCxzrM5WJh9ure5vCcsim,"""Charlie Charles"""
1G9G7WwrXka3Z1r7aIDjI7,"""OutKast"""
7jdFEYD2LTYjfwxOdlVjmc,"""KALEO"""
7x8MuRMbm9XIldHSJOtoNo,"""22 Savage"""
7kFfY4UjNdNyaeUgLIEbIF,"""DeJ Loaf"""
5V0MlUE1Bft0mbLlND7FJz,"""Ella Fitzgerald"""
5Mq7iqCWBzofK39FBqblNc,"""Jessie Ware"""
0JBdTCGs111JKKYfLqOEBa,"""Shirin David"""
0oSGxfWSnnOXhD2fKuz2Gy,"""David Bowie"""
0ECwFtbIWEVNwjlrfc6xoL,"""Eagles"""
3CJKkU0XuElRT1z8rEtIYg,"""Luciano"""
5sRQkVexJlax2iISuqL8cV,"""Kalazh44"""
0IsDyC7yhWO36zl3qlFzGH,"""Don Khuma"""
2vnB6tuQMaQpORiRdvXF9H,"""Beach Bunny"""
3FUY2gzHeIiaesXtOAdB7A,"""Train"""
4S9EykWXhStSc15wEx8QFK,"""CÃ©line Dion"""
1nzgtKYFckznkcVMR3Gg4z,"""KSI"""
18ISxWwWjV6rPLoVCXf1dz,"""RIN"""
5eioJDe26lOqkAMbuhzZYs,"""Gzuz"""
3hN3iJMbbBmqBSAMx5veDa,"""Ultimo"""
1iPOay2JCcgNMPvBaPe9Ky,"""Street Rappers"""
1WgXqy2Dd70QQOU7Ay074N,"""AURORA"""
1XLjkBxFokuDTlHt0mQkRe,"""Thomas Gold"""
2K5nCggbhSZ00YCYP5qkZS,"""Shiva"""
0b1sIQumIAsNbqAoIClSpy,"""j-hope"""
2zJ8chFLjiBHRNchfevMRI,"""SNBRN"""
2otUckChxWf2cp6UP2cD6e,"""Zuna"""
4lDiJcOJ2GLCK6p9q5BgfK,"""Kontra K"""
5TphiK6LsT4X5NOZxq3NJB,"""Trio VegabajeÃ±o"""
3fll16LLw6kdDxWzSpJPEQ,"""Malu"""
21LGsW7bziR4Ledx7WZ1Wf,"""Johnny Mathis"""
4LXBc13z5EWsc5N32bLxfH,"""Nekfeu"""
53KwLdlmrlCelAZMaLVZqU,"""James Blake"""
2lLqHBjAnD1QyH24pOPoH6,"""Peg Parnevik"""
21WS9wngs9AqFckK7yYJPM,"""PnB Rock"""
6L34dW6SKMSDaGIfYDU19j,"""Maes"""
4A7HeXSd4HtQuf6IR5XZ1b,"""Fero47"""
0BvkDsjIUla7X0k6CSWh1I,"""Luke Bryan"""
3EK3opK9Hp93HJjBPupzfg,"""KDA"""
1qUjOF5fzrpoNycD36b2jZ,"""Nate Ruess"""
0lAWpj5szCSwM4rUMHYmrr,"""MÃ¥neskin"""
3jK9MiCrA42lLAdMGUZpwa,"""Anderson .Paak"""
3hBQ4zniNdQf1cqqo6hzuW,"""Salmo"""
0ONHkAv9pCAFxb0zJwDNTy,"""Pusha T"""
1vgQksyJ0IVz8y9XerEOy3,"""Madame"""
07SFzTMeYf5P8Rd32a9Zzw,"""AK Ausserkontrolle"""
7F4HcalxCMC4DctguvnoFY,"""Ace Wilder"""
4ytkhMSAnrDP8XzRNlw9FS,"""Vince Guaraldi Trio"""
3WrFJ7ztbogyGnTHbHJFl2,"""The Beatles"""
5BHFSMEjfLVx1JwRWjAOsE,"""SuperM"""
76dRoxKtDwYkgCQePok9cU,"""Miksu"""
03d2mJXSMtuPI0nIvLnhoS,"""Zoe Wees"""
4jFlmD92WULLlaRS8Cj6QS,"""Francesca Michielin"""
2cFCoDyEaPrw8QVnrDlPKU,"""Stan Kenton"""
0Dvx6p8JDyzeOPGmaCIH1L,"""RAF Camora"""
58wXmynHaAWI5hwlPZP3qL,"""Booba"""
3EY5DxGdy7x4GelivOjS2Q,"""Connie Francis"""
146GKAYfDrwv0Ql2gQuMet,"""Natasha Nail"""
6hkKbkZGvAXuvle2FhCnxy,"""Shablo"""
0hItVPjwJLVZrFqOyIsxPf,"""Judy Garland"""
3J8pdA8hGN7lMw8ENo5fRv,"""Tropijazz"""
4IVAbR2w4JJNJDDRFP3E83,"""6LACK"""
1elUiq4X7pxej6FRlrEzjM,"""Jorge & Mateus"""
3tlXnStJ1fFhdScmQeLpuG,"""Brent Faiyaz"""
05fG473iIaoy82BF1aGhL8,"""Slipknot"""
2UwqpfQtNuhBwviIC0f2ie,"""Damso"""
3pjq2pDV9RR6VY55wBjVnp,"""Dardan"""
5ixB75BQR3ADoWQkcHQJTs,"""Gene Autry"""
7d86ERlvO5UG44j7Va0Y0C,"""Pamungkas"""
2y1VzMKAa5nmfXKtJL9jnj,"""Murda"""
6bwp9ObI8FWvMPCIWVBmhl,"""Red Velvet - IRENE & SEULGI"""
4Z4afeDmHFxPmJorIwupbZ,"""Netta"""
1fctva4kpRbg2k3v7kwRuS,"""Rvssian"""
5bgfj5zUoWpyeVatGDjn6H,"""K CAMP"""
5nP8x4uEFjAAmDzwOEc9b8,"""MatuÃª"""
2SXhbucehn00OBVKhzxDyM,"""Erica Banks"""
7ao5uJZUsPeVpWlNkkjWyx,"""DJ A1"""
39KEQQAG9JhIt71g9NEVhh,"""Azet"""
2ye2Wgw4gimLv2eAKyk1NB,"""Metallica"""
7t0rwkOPGlDPEhaOcVtOt9,"""The Cranberries"""
7sfgqEdoeBTjd8lQsPT3Cy,"""Emeli SandÃ©"""
6vPXtLmNd3mW0dd1Rb9eQ9,"""Don Patricio"""
4K9aclpXgCPNFGEqRlFPal,"""Peter Manos"""
2auiVi8sUZo17dLy1HwrTU,"""Solange"""
10XY9PZCJKzUFzZOdtlQLU,"""LX"""
5iot8OPcosJN9nCl7I5SdK,"""Irama"""
2NJWI8byqTSqDaJRnqJY2z,"""KALIM"""
6Ur6METz02CC9zcJWDFicC,"""M.O"""
0huGjMyP507tBCARyzSkrv,"""YBN Cordae"""
1moxjboGR7GNWYIMWsRjgG,"""Florence + The Machine"""
2HAShHcL0dMLf1iNzmxTi3,"""Freddy Kalas"""
5tVyieWwN9j09jXUovK2zN,"""Danny Saucedo"""
0ghlgldX5Dd6720Q3qFyQB,"""TOMORROW X TOGETHER"""
487N2T9nIPEHrlTZLL3SQs,"""ZÃ© Neto & Cristiano"""
2QUvtLq6oQaX0LNsYY2fas,"""Cauty"""
07GczQ6OLSjvh0qTNn2w9Z,"""Axel Wikner"""
6Y64EaNqpqcZYTgs4c76gF,"""jxdn"""
2u8P7EawurNYoIzRtr5Knk,"""Norlie & KKV"""
2yEkeJoFOvm6qHuECSDHFg,"""David Zowie"""
2aYJ5LAta2ScCdfLhKgZOY,"""Cobra Starship"""
4mAsWDGLUIEdo6imU77WG6,"""Boomdabash"""
20qISvAhX20dpIbOOzGK3q,"""Nas"""
3yiEJ9SByXZMXTwaKdVFN4,"""Luche"""
3a5ydeAaojKa3CHWe5PVWK,"""MC MM"""
4OBJLual30L7gRl5UkeRcT,"""T.I."""
1INuLZXjjVbcJRyWvD1iSq,"""Jack & Jack"""
5j4HeCoUlzhfWtjAfM1acR,"""Stromae"""
39E15l8zeCDYpSZwFNX4G2,"""Eleni Foureira"""
3cjEqqelV9zb4BYE3qDQ4O,"""EXO"""
3egWSWp7Y4FyCKIyvXbw7L,"""Ghali"""
5z1VAFwT35EVvCp1XlZZuL,"""Diana Krall"""
5SulO4l40qDuV9zUGLZx7n,"""Capo Plaza"""
7CCjtD0hCK005Bvg2WG1a7,"""Carnage"""
0JOxt5QOwq0czoJxvSc5hS,"""GASHI"""
6xdRb2GypJ7DqnWAI2mHGn,"""MUNA"""
3OxZ4asD88P1lJJmLcXz4K,"""MÃ¡rcia Fellipe"""
4VuARVJiWGsH2msKTdsKdQ,"""Veysel"""
2wIVse2owClT7go1WT98tk,"""Missy Elliott"""
0NyzfcGDZZ6GM25EBG9BYK,"""Ray Parker, Jr."""
6AUl0ykLLpvTktob97x9hO,"""Tee Grizzley"""
7nwUJBm0HE4ZxD3f5cy5ok,"""Aretha Franklin"""
3XHO7cRUPCLOr6jwp8vsx5,"""alt-J"""
4AA474G2hRfrHyGrfyDseO,"""Mozzy"""
7KUri7klyLaIFXLcuuOMCd,"""Stargate"""
3blngRQf0p4vJgSXtIPXWO,"""Emil Berg"""
67mFhErdTWmJ9slGMC6vOf,"""TrÃ­o Los Josefinos"""
6tdM5Njlln7nWkonCppW0u,"""MC Loma e As GÃªmeas LacraÃ§Ã£o"""
01pKrlgPJhm5dB4lneYAqS,"""Sigma"""
1mXAhKnZEdF6rotyyd4GBi,"""MC Kevinho"""
5Pcez7u1H2Po6e2LmMdF3f,"""Allyawan"""
63MQldklfxkjYDoUE4Tppz,"""M83"""
5nAiCPenjjdpUJAmElxmuu,"""LoÃ¯c Nottet"""
5ivCbtrcD5N4rD337xIb2z,"""MisterWives"""
6vjCIhbLklvyaDBgCcpH57,"""Fences"""
7KMqksf0UMdyA0UCf4R3ux,"""James Blunt"""
2Q4r4Epfaaho06ONTHx7OS,"""MC's Jhowzinho & Kadinho"""
0Jsk5iYMr5aNjHury7blm1,"""Boef"""
2P5sC9cVZDToPxyomzF1UH,"""Joey Bada$$"""
2j2rh3oQh4QEUnNTDKYSJD,"""187 Strassenbande"""
0RqtSIYZmd4fiBKVFqyIqD,"""Thirty Seconds To Mars"""
2UZMlIwnkgAEDBsw1Rejkn,"""Tom Petty"""
19ra5tSw0tWufvUp8GotLo,"""George Michael"""
5RSYz1KaYXbHfKdlaxAI8O,"""DJ Jonathan"""
5schNIzWdI9gJ1QRK8SBnc,"""Ben Howard"""
2T5vGJaxQIczaOZSUrvM1A,"""Jason French"""
0XNvr6bnNywV946ZKaJtr0,"""Joakim Lundell"""
521qvhdobR0GzhvU6TFw76,"""Tritonal"""
1FbsmLXvj5CccZj6JLk46Z,"""Kim Cesarion"""
4LEiUm1SRbFMgfqnQTwUbQ,"""Bon Iver"""
4Z8W4fKeB5YxbusRsdQVPb,"""Radiohead"""
4lDBihdpMlOalxy1jkUbPl,"""Grey"""
08JjzDgK2ltxMBWlez1YyH,"""Hasse Andersson"""
3DiDSECUqqY1AuBP8qtaIa,"""Alicia Keys"""
7A0awCXkE1FtSU8B0qwOJQ,"""Jamie xx"""
1mU61l2mcjEFraXZLpvVMo,"""Matthew Koma"""
1O5L4lbEpxlI7udBqsSQJa,"""Blue Suede Daddys"""
4utLUGcTvOJFr6aqIJtYWV,"""Skylar Grey"""
0TytASn0kOZkCpjYTrXsBt,"""Vaults"""
0Ya43ZKWHTKkAbkoJJkwIB,"""The Wombats"""
4zGH6gaO4NohcfCXZ31bQG,"""Eric Saade"""
09hVIj6vWgoCDtT03h8ZCa,"""A Tribe Called Quest"""
5l8VQNuIg0turYE1VtM9zV,"""Leonard Cohen"""
0B3N0ZINFWvizfa8bKiz4v,"""James TW"""
7yO4IdJjCEPz7YgZMe25iS,"""A$AP Mob"""
67nwj3Y5sZQLl72VNUHEYE,"""Wale"""
7oPftvlwr6VrsViSDV7fJY,"""Green Day"""
5abrQugiw9ysKSuemQW7K9,"""Amanda Jenssen"""
7BMccF0hQFBpP6417k1OtQ,"""Action Bronson"""
12Chz98pHFMPJEknJQMWvI,"""Muse"""
6IH1y7lDZ4f5emA2chtADV,"""Blak"""
3RbyaF3Pq6iDUKNp04AIcU,"""New Politics"""
0NWbwDZY1VkRqFafuQm6wk,"""Mike WiLL Made-It"""
4NZvixzsSefsNiIqXn0NDe,"""Maggie Rogers"""
5So3Ot8FgnAlkz4v02elso,"""SaRaha"""
3FfvYsEGaIb52QPXhg4DcH,"""Jason Aldean"""
2nuKjZLgc7II6FO4Rxjt5e,"""Blonde"""
31lnFZEM6ysvjOx59VyxRE,"""Krept & Konan"""
3gbaHBYDy62irTs0ZsHNmi,"""Wiktoria"""
1CQLPgGkfHrxNMqrXt5oWS,"""Robin Bengtsson"""
7DXjp1eSv6Xf759gmCiApa,"""Panetoz"""
4l1cKWYW591xnwEGxpUg3J,"""Miike Snow"""
2WX2uTcsvV5OnS0inACecP,"""Birdy"""
5pZE9tgrhmIGWAsJZ7YxNK,"""Luny Tunes"""
3AlRiyjMywTVNzTcHbf9QT,"""Lil' Kleine"""
7jy3rLJdDQY21OgRLCZ9sD,"""Foo Fighters"""
6jU2Tt13MmXYk0ZBv1KmfO,"""Giorgio Moroder"""
2QGdI8fUEuoVPJ4xuC5NDe,"""Laura Welsh"""
65lCLhmmyUwnPBD2Bq7FQx,"""Jon Henrik FjÃ¤llgren"""
3EaDukxGx5viO0MTLW1a5X,"""Morgan Sulele"""
1AtI1rQj5b84lSWR6QEJ46,"""Johnny Newport"""
5MspMQqdVbdwP6ax3GXqum,"""Annie Lennox"""
1avL1hvvSnr1BOVKMpq1cE,"""Ken Floor"""
2GHclqNVjqGuiE5mA7BEoc,"""Common"""
6KWcxMWVNVIYbdOQyJtsSy,"""The Platters"""
3q6vAnrFIwWtAERGIXCwmV,"""Jaymes Reunion"""
7EK1bQADBoqbYXnT4Cqv9w,"""John Denver"""
3RqBeV12Tt7A8xH3zBDDUF,"""Kelsea Ballerini"""
3vbKDsSS70ZX9D2OcvbZmS,"""Beck"""
7w29MU70EVgvR0c5f4wIxf,"""Winterland Big Band"""
2OIWxN9xUhgUHkeUCWCaNs,"""Veronica Maggio"""
6yJCxee7QumYr820xdIsjo,"""Zac Brown Band"""
3kjuyTCjPG1WMFCiyc5IuB,"""Arcade Fire"""
0k17h0D3J5VfsdmQ1iZtE9,"""Pink Floyd"""
397jYgLYL4N6XsutEYQlP5,"""The Starlite Singers"""
3cvKNz7BwIY404XtZ5tpUW,"""Troy Ave"""
3sk9GNYRthjLjrZDflxhiB,"""Priory"""
5ChF3i92IPZHduM7jN3dpg,"""Nicky Romero"""
07QEuhtrNmmZ0zEcqE9SF6,"""Owl City"""
0Cd6nHYwecCNM1sVEXKlYr,"""Krewella"""
4xFUf1FHVy696Q1JQZMTRj,"""Carrie Underwood"""
3QGKsAfhZdldQCLuLjk6zl,"""Us The Duo"""
2txHhyCwHjUEpJjWrEyqyX,"""Tom Odell"""
4X0v8sFoDZ6rIfkeOeVm2i,"""Seinabo Sey"""
1n2pb9Tsfe4SwAjmUac6YT,"""Jake Owen"""
4N874uPqBka1QiCvnCVOtr,"""Phoebe Ryan"""
3Pdait6yo2LXvw2CwnagZr,"""Polina Gagarina"""
0NbfKEOTQCcwd6o7wSDOHI,"""The Game"""
3CjlHNtplJyTf9npxaPl5w,"""CHVRCHES"""
6If57j6e3TXXk0HiLcIZca,"""Sevyn Streeter"""
4FqPRilb0Ja0TKG3RS3y4s,"""Steve Angello"""
7KAGJwWQQui8b0uqwXRkSr,"""GestÃ¶rt aber GeiL"""
3CygdxquGHurS7f9LjNLkv,"""Little Big Town"""
2NX52zvQRp4AxVzhp2cMiP,"""Kenny B"""
7iW0o1suit8xY24m9M5L0u,"""De Vet Du"""
16GcWuvvybAoaHr0NqT8Eh,"""Alabama Shakes"""
6PAt558ZEZl0DmdXlnjMgD,"""Eric Clapton"""
5xLSa7l4IV1gsQfhAMvl0U,"""B.B. King"""
4MVyzYMgTwdP7Z49wAZHx0,"""Lynyrd Skynyrd"""
0QmOR0TqxMPtZxtaIJ5klY,"""Nadav Guedj"""
6FQqZYVfTNQ1pCqfkwVFEa,"""Foals"""
2wTNL2DgYACRKqxGb9oKO1,"""Jakob Karlberg"""
5PjekOABtfU2Kwo0AHVmci,"""Guy Sebastian"""
08uWJ3O13e3RJCxaiZh8qm,"""Elina Born & Stig RÃ¤sta"""
0zOcE3mg9nS6l3yxt1Y0bK,"""The Fray"""
0bxSJJ7V2M4Zb9lpRzWPD8,"""JIMIN"""
3ipn9JLAPI5GUEo4y4jcoi,"""Ludacris"""
6Dy7Ex5zlTLgXbsB92rPji,"""iSHi"""
3IaqL9bsZtYJkqNLiovVho,"""Handsome Ghost"""